"Title","UKProdTO: 10.5 - Manufacture of dairy products EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products HOME (£m)","UKProdTO: 31 - Manufacture of Furniture TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products HOME (£m)","UKProdTO: 32 - Other manufactured goods TOTAL (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products TOTAL (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds EXPORT (£m)","UKProdTO: 10.5 - Manufacture of dairy products TOTAL (£m)","UKProdTO: 32 - Other manufactured goods EXPORT (£m)","UKProdTO: 10.7 - Manufacture of bakery and farinaceous products EXPORT (£m)","UKProdTO: 32 - Other manufactured goods HOME (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products TOTAL (£m)","UKProdTO: 10.8 - Manufacture of other food products EXPORT (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds HOME (£m)","UKProdTO: 10.8 - Manufacture of other food products HOME (£m)","UKProdTO: 10.9 - Manufacture of prepared animal feeds TOTAL (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment HOME (£m)","UKProdTO: 11.07 - Manuf soft drinks: prodn mineral/other bottled water HOME (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment EXPORT (£m)","UKProdTO: 11.07 - Mfr soft drinks: prodn mineral/other bottled water TOTAL (£m)","GBServTO: 68.3 - Real estate activities on a fee or contract basis TOTAL (£m)","GBServTO: 69.1 - Legal activities TOTAL (£m)","GBServTO: 63 - Information services TOTAL (£m)","GBServTO: 71 - Architcture/engineerng serv; technical testng/analysis TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment TOTAL (£m)","GBServTO: 73 - Advertising & market research services TOTAL (£m)","GBServTO: 80 - Security & investigation services TOTAL (£m)","GBServTO: 69.2 - Accountng bookkeepng auditing activ: tax consultancy TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment EXPORT (£m)","GBServTO: 70.2 - Management consulting services TOTAL (£m)","UKProdTO: 30OTHER - Manufacture of other transport equipment HOME (£m)","GBServTO: 74 - Other professional, scientific and technical services TOTAL (£m","UKProdTO: 31 - Manufacture of Furniture EXPORT (£m)","GBServTO: 78 - Employment services TOTAL (£m)","UKProdTO: 31 - Manufacture of Furniture HOME (£m)","GBServTO: 81.2 - Cleaning activities TOTAL (£m)","GBServTO: 82 - Office admin, office support & other business support TOTAL (£m","GBServTO: 79 - Travel agency, tour operator/oth reservation services TOTAL (£m","UKManufTO: 10-33 - UK Manufacturing TOTAL (£m)","GBServTO: 45-96 - GB Services TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products EXPORT (£m","UKProdTO: 10.1 - Processing/preserving of meat, prodn of meat products HOME (£","UKProdTO: 07-08 - Other mining & quarrying TOTAL (£m)","UKProdTO: 10.1 - Processing/preserving meat, prodn of meat products TOTAL (£m)","UKProdTO: 10.2-3 - Prcessin/preserv fish crustacean mollusc fruit veg TOTAL (£m)","UKProdTO: 10.2-3 - Process/preserv fish crustacean mollusc fruit veg EXPORT (£m)","UKProdTO: 10.2-3 - Prcessng/preserv fish crustacean mollusc fruit veg HOME (£m)","UKProdTO: 18 - Printing & reproduction of recorded media HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume TOTAL (£m)","UKProdTO: 18 - Printing & reproduction of recorded media TOTAL (£m)","UKProdTO: 20.5 - Manufacture of other chemical products EXPORT (£m)","UKProdTO: 18 - Printing & reproduction of recorded media EXPORT (£m)","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers EXPORT (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats TOTAL (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics EXPORT (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers HOME (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products HOME (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats EXPORT (£m)","UKProdTO: 20.5 - Manufacture of other chemical products TOTAL (£m)","UKProdTO: 33.15 - Repair & maintenance of ships and boats HOME (£m)","UKProdTO: 20.4 - Manuf soap/detergents, cleaning/polishing, perfume EXPORT (£m","UKProdTO: 20.4 - Manuf of soap/detergents, cleaning/polishing, perfume HOME (£","UKProdTO: 20.3 - Manuf paint varnish & similar, printing ink & mastics HOME (£","UKProdTO: 20A - Manuf industrial gases, inorganics & fertilisers TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft HOME (£m)","UKProdTO: 20.3 - Mfr paint varnish & similar, printing ink & mastics TOTAL (£m","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals EXPORT (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals TOTAL (£m)","GBServTO: 85.32-60 - Techncal/vocational/secndry/higher/oth education TOTAL (£m)","UKProdTO: 20B - Manufacture of petrochemicals EXPORT (£m)","GBServTO: 53 - Postal and courier services TOTAL (£m)","UKProdTO: 20C - Manufacture of dyestuffs, agro-chemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals HOME (£m)","UKProdTO: 20B - Manufacture of petrochemicals TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations HOME (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations TOTAL (£m)","UKProdTO: 21 - Manuf of Basic Pharmaceutical Products & Preparations EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products TOTAL (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products EXPORT (£m)","UKProdTO: 22 - Manufacture of Rubber and Plastic Products HOME (£m)","UKProdTO: 13 - Manufacture of textiles EXPORT (£m)","UKProdTO: 14 - Manufacture of wearing apparel HOME (£m)","UKProdTO: 14 - Manufacture of wearing apparel TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles HOME (£m)","GBServTO: 77 - Rental & leasing services TOTAL (£m)","UKProdTO: 13 - Manufacture of textiles TOTAL (£m)","UKProdTO: 14 - Manufacture of wearing apparel EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products TOTAL (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers EXPORT (£m)","UKProdTO: 29 - Manufacture of Motor vehicles, trailers & semi trailers HOME (£","UKProdTO: 15 - Manufacture of Leather and related products EXPORT (£m)","UKProdTO: 15 - Manufacture of Leather and related products HOME (£m)","UKProdTO: 29 - Manuf of Motor vehicles, trailers & semi trailers TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. frniture; articles of straw EXPORT (£m)","UKProdTO: 27 - Manufacture of Electrical Equipment TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw HOME (£m)","GBServTO: 75 - Veterinary activities TOTAL (£m)","GBServTO: 72 - Scientific research & development services TOTAL (£m)","UKProdTO: 16 - Mfr Wood/cork prods excl. furniture; articles of straw TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products TOTAL (£m)","UKProdTO: 17 - Manufacture of Paper & paper products EXPORT (£m)","UKProdTO: 17 - Manufacture of Paper & paper products HOME (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition HOME (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition TOTAL (£m)","UKProdTO: 30.1 - Building of ships and boats EXPORT (£m)","UKProdTO: 37 - Sewerage services; sewage sludge TOTAL (£m)","UKProdTO: 25.4 - Manufacture of weapons and ammunition EXPORT (£m)","UKProdTO: 30.1 - Building of ships and boats HOME (£m)","UKProdTO: 30.1 - Building of ships and boats TOTAL (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. EXPORT (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. HOME (£m)","UKProdTO: 28 - Manufacture of machinery and equipment n.e.c. TOTAL (£m)","GBServTO: 86 - Human health services TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast HOME (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cement/plast TOTAL (£m)","UKProdTO: 33.16 - Repair & maintenance of aircraft & spacecraft TOTAL (£m)","UKProdTO: 23.5-6 - Mfr cment/lime/plast; articles cncret/cment/plast EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods EXPORT (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance EXPORT (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods HOME (£m)","UKProdTO: 38-39 - Waste cllectn/disposal, Remediation, oth waste mgmt TOTAL (£","GBServTO: 90 - Creative, arts and entertainment services TOTAL (£m)","GBServTO: 91 - Library, archive, museum and other cultural services TOTAL (£m)","GBServTO: 95 - Repair servs of computers/personal & household goods TOTAL (£m)","UKProdTO: 23OTHER - Manuf glass clay porcelain ceramic stone prods TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting EXPORT (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products TOTAL (£m)","UKProdTO: 24.4-5 - Manufacture of other basic metals and casting TOTAL (£m)","UKProdTO: 33OTHER - Other repair; installation & maintenance HOME (£m)","GBServTO: 46 - Wholesale trade serv, except mtr vehicles/motorcycles TOTAL (£m","GBServTO: 52 - Warehousing and support services for transportation TOTAL (£m)","UKProdTO: 11.01-06+12 - Manufacture of alcoholic beverages and tobacco HOME (£m)","GBServTO: 56 - Food & beverage serving services TOTAL (£m)","GBServTO: 55 - Accommodation services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill products, starches & starch products HOME (£","GBServTO: 49.3-5 - Land trnsprt/trnsprt via pipeline excl. rail trans TOTAL (£m)","UKProdTO: 10.4 - Manufacture of vegetable and animal oils and fats HOME (£m)","GBServTO: 58 - Publishing services TOTAL (£m)","GBServTO: 59 - Motion pic, vid/tv prod; sound recrdin/music publshing TOTAL (£","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco EXPORT (£m)","UKProdTO: 11.01-06+12 - Manuf of alcoholic beverages and tobacco TOTAL (£m)","GBServTO: 60 - Programming & broadcasting services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products EXPORT (£m","GBServTO: 61 - Telecommunications services TOTAL (£m)","UKProdTO: 10.6 - Manuf grain mill prods, starches & starch products TOTAL (£m)","GBServTO: 62 - Computer programming, consultancy & related services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion HOME (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapons/ammuntion TOTAL (£m)","GBServTO: 93 - Sporting services and amusement & recreation services TOTAL (£m)","UKProdTO: 25OTHER - Mfr fabricatd metal prods excl. weapns/ammuntion EXPORT (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products EXPORT (£m)","GBServTO: 96.01-03 - Other personal serv excl. phys wellbeing/other TOTAL (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery EXPORT (£m)","UKProdTO: 30.3 - Manufacture of Air & spacecraft and related machinery HOME (£m)","UKProdTO: 26 - Manuf of Computer, Electronic and Optical Products HOME (£m)","UKProdTO: 30.3 - Manuf of Air & spacecraft and related machinery TOTAL (£m)","GBServTO: 45 - Wholesale/retail trade; repair mtr vehicles/mtorcycles TOTAL (£m)"
"2001 Q4","0.0","0.0","2016.3","0.0","2202.0","2291.9","2261.7","0.0","0.0","633.6","59.7","1658.1","0.0","3940.6","278.4","0.0","3662.0","0.0","13.3","2091.1","803.8","806.6","817.2","0.0","4368.5","1705.8","6665.4","241.6","5684.6","1016.6","3206.5","72.0","4541.3","169.6","2200.0","72.9","5796.3","1943.3","1377.4","4740.2","3480.7","88839.6","243030.4","0.0","0.0","1229.2","0.0","1543.0","79.2","1463.7","3367.9","1485.9","3509.4","739.2","141.5","232.0","120.2","138.3","523.5","381.7","622.1","12.7","1361.3","107.6","290.8","1195.1","590.6","755.5","612.7","728.9","419.5","630.7","5855.8","1453.4","0.0","211.1","1369.4","2822.8","1857.8","3473.3","1615.5","4484.9","804.5","3680.3","400.3","1366.0","1568.5","1248.8","4318.2","1649.1","202.5","327.0","3709.8","7495.4","85.1","241.9","11205.3","61.7","2897.7","1472.9","0.0","1800.3","1534.6","2859.7","387.3","2472.2","3088.4","393.4","508.8","58.9","250.8","115.4","434.0","492.9","2442.2","3733.4","6175.6","0.0","1111.6","1146.9","994.4","35.4","324.6","881.3","1427.9","1986.1","1252.7","0.0","916.9","1752.6","702.2","1288.7","8928.3","1990.8","2207.1","95948.1","7481.3","0.0","11178.4","3012.9","0.0","7224.2","0.0","4382.3","3696.4","0.0","0.0","2994.5","0.0","11218.9","0.0","10479.9","4825.5","5542.4","0.0","717.0","4292.0","1110.2","1807.2","1884.8","4636.4","3692.1","25376.1"
"2002 Q1","0.0","0.0","1963.8","0.0","1918.3","2038.8","1968.9","0.0","0.0","641.2","50.6","1397.4","0.0","3543.3","270.2","0.0","3273.1","0.0","11.9","2016.0","658.8","782.2","670.7","0.0","4310.4","1721.6","6135.2","237.8","4905.8","858.6","3399.5","70.3","4402.1","167.6","2163.1","74.5","5392.7","1889.2","1280.6","4788.4","3828.1","85176.3","239155.5","0.0","0.0","1235.8","0.0","1361.6","90.4","1271.0","3418.6","1395.1","3546.9","548.9","128.2","231.7","96.4","134.3","598.2","380.8","590.2","11.0","1139.1","85.3","274.8","1120.3","617.2","829.9","354.6","751.6","434.6","799.4","6435.9","1487.8","0.0","364.7","1373.2","2861.0","1377.1","3466.2","2089.0","4666.2","849.7","3816.5","440.0","1193.2","1318.0","1237.1","4270.1","1677.2","124.8","351.9","4051.7","8229.3","130.7","221.2","12281.0","43.1","2798.2","1347.0","0.0","1709.8","1390.0","2764.0","384.4","2379.6","2829.6","206.1","263.3","53.7","263.6","57.2","358.7","412.4","2347.9","3592.7","5940.6","0.0","1139.9","1181.5","735.3","41.6","349.5","792.7","1402.9","2098.9","1250.5","0.0","941.4","1752.4","731.5","1262.7","7635.8","1994.2","2036.8","91982.6","6917.9","0.0","10109.8","2837.3","0.0","6891.4","0.0","4136.8","3274.3","0.0","0.0","2578.1","0.0","11406.9","0.0","10582.3","4995.8","5735.8","0.0","739.9","3580.5","1016.3","1804.6","974.0","4055.3","2778.8","29628.0"
"2002 Q2","0.0","0.0","1911.6","0.0","1967.8","2018.6","2017.2","0.0","0.0","635.7","49.4","1382.9","0.0","3348.8","274.3","0.0","3074.3","0.0","10.1","1923.9","854.3","737.2","864.5","0.0","4483.6","1531.9","6327.9","232.5","5217.0","883.1","2888.7","40.0","4555.6","192.5","2359.4","63.3","5368.6","1848.4","1335.6","5284.1","5000.5","84790.7","245719.2","0.0","0.0","1300.6","0.0","1470.8","93.1","1377.7","3627.9","1495.3","3737.9","567.2","110.2","217.1","120.3","189.9","567.2","375.8","545.1","23.3","1112.3","96.9","303.7","1191.5","613.9","784.4","410.0","803.9","433.2","824.6","6369.9","1504.5","0.0","391.3","1497.3","3001.7","1486.3","3363.9","1877.6","4766.9","841.4","3925.5","453.3","1109.9","1213.7","1254.7","4822.8","1708.0","103.8","319.4","3829.5","7712.9","102.7","216.7","11542.2","30.4","2661.1","1496.1","0.0","1868.7","1526.6","2744.4","380.7","2363.7","2743.7","255.1","316.3","94.6","265.4","61.1","423.5","518.1","2372.4","3548.3","5920.5","0.0","1331.0","1377.2","785.7","46.3","358.1","752.1","1500.9","2219.3","1302.5","0.0","878.6","1859.0","700.0","1198.7","7279.4","1898.7","1991.6","94270.8","7399.7","0.0","11101.1","3477.8","0.0","7263.0","0.0","4189.6","3014.6","0.0","0.0","2543.8","0.0","11347.3","0.0","9891.4","4799.5","5547.7","0.0","748.2","3394.3","1002.9","1782.8","1171.2","3885.2","2954.1","29738.7"
"2002 Q3","0.0","0.0","1893.8","0.0","2053.0","2120.5","2105.9","0.0","0.0","664.2","52.8","1456.3","0.0","3638.6","341.2","0.0","3297.3","0.0","8.5","2011.9","893.7","763.0","902.4","0.0","4454.9","1477.5","6700.8","250.2","4940.4","993.0","2918.0","47.5","4575.9","202.8","2387.3","71.4","5583.1","1822.4","1324.1","5300.9","6296.7","85949.7","254051.4","0.0","0.0","1240.4","0.0","1448.0","80.2","1367.8","3696.0","1590.5","3835.0","538.1","139.0","206.2","120.0","181.5","527.5","376.0","529.5","27.0","1067.6","93.0","331.2","1259.2","659.0","733.8","375.6","840.6","385.9","704.1","6476.8","1728.8","0.0","318.2","1703.5","3432.2","1512.2","3496.3","1984.0","4895.7","779.6","4116.0","407.3","1137.6","1293.7","1213.2","4860.9","1620.4","156.1","405.8","3613.8","7382.3","154.3","251.5","10996.2","46.5","2774.8","1525.6","0.0","1771.4","1572.2","3038.6","369.5","2669.0","2924.8","228.7","273.5","91.9","272.3","44.7","394.6","486.6","2358.9","3561.8","5920.8","0.0","1447.0","1493.5","751.7","46.5","345.9","843.1","1550.4","2327.3","1236.6","0.0","918.7","1896.2","651.1","1180.5","7030.7","1831.4","2081.8","97223.6","7675.6","0.0","11830.4","3878.9","0.0","7494.3","0.0","4195.8","2917.8","0.0","0.0","2505.4","0.0","11943.3","0.0","9295.1","4977.6","5738.6","0.0","761.0","3268.3","1042.2","1784.8","1040.5","3762.4","2825.3","31832.0"
"2002 Q4","0.0","0.0","1893.7","0.0","2145.5","2198.5","2202.8","0.0","0.0","648.3","57.3","1550.2","0.0","4342.0","391.9","0.0","3950.0","0.0","10.4","1987.7","834.0","737.9","844.4","0.0","4528.4","1554.6","6787.3","354.3","5280.9","1036.6","2936.5","64.4","4791.7","289.9","2506.6","74.2","5608.9","1819.4","1292.6","5605.0","3535.1","87894.6","254635.9","0.0","0.0","1179.7","0.0","1496.2","75.6","1420.6","3643.5","1574.7","3809.9","515.3","166.4","184.7","119.9","176.5","507.6","467.3","504.0","20.7","1019.4","99.2","304.4","1270.4","650.1","692.2","498.5","826.6","385.7","697.3","6535.8","1636.7","0.0","311.6","1651.7","3288.4","1620.0","3407.6","1787.6","4567.8","727.8","3840.1","407.6","1181.5","1317.1","1216.3","4763.2","1623.9","135.6","366.6","3749.5","7561.5","138.1","228.5","11311.0","50.4","2725.5","1557.4","0.0","1736.9","1607.8","3071.5","361.7","2709.8","2988.0","361.8","446.0","76.6","268.9","84.1","408.2","484.8","2538.1","3312.9","5851.1","0.0","1196.5","1240.9","965.8","44.4","349.1","821.5","1511.8","2387.9","1374.3","0.0","962.6","1860.9","649.8","1168.3","7707.8","1818.1","2166.5","101968.1","7570.4","0.0","11879.3","3361.9","0.0","7542.5","0.0","4516.9","3355.7","0.0","0.0","2845.7","0.0","12449.5","0.0","9762.6","4834.7","5575.0","0.0","740.4","3448.8","1070.2","2216.0","1380.9","4259.0","3596.9","27476.1"
"2003 Q1","0.0","0.0","1854.2","0.0","1881.9","2254.8","1929.9","0.0","0.0","665.6","47.9","1589.2","0.0","3639.2","324.3","0.0","3315.0","0.0","4.5","2023.5","729.3","708.7","733.9","0.0","4940.4","1608.0","6636.9","270.2","4944.6","1088.1","3159.5","76.4","4708.1","193.8","2508.9","79.0","5497.4","1775.3","1245.3","5634.9","3207.8","85392.7","251904.6","0.0","0.0","1197.5","0.0","1381.8","60.9","1320.9","3225.0","1327.8","3368.3","482.9","143.3","230.1","119.1","215.4","606.8","348.9","525.9","18.3","1008.7","100.8","267.4","1060.4","689.0","836.9","391.7","904.4","426.4","801.3","6508.7","1742.8","0.0","374.9","1924.9","3667.9","1653.1","3690.7","2037.6","4748.2","821.3","3926.9","442.6","969.2","1128.6","1254.2","4501.8","1696.8","159.5","402.2","4095.4","8204.3","159.5","242.8","12299.8","75.9","2732.2","1570.4","0.0","1640.4","1646.3","2902.5","425.6","2477.0","2704.8","293.0","343.8","81.6","271.8","50.8","407.0","488.6","2286.3","3343.0","5629.3","0.0","1243.9","1284.3","740.6","40.4","346.4","702.2","1435.0","2460.9","1309.7","0.0","758.4","1781.2","644.4","1174.0","6950.0","1818.3","2002.6","97590.4","7142.8","0.0","10735.2","2819.4","0.0","7091.2","0.0","4280.8","2953.5","0.0","0.0","2588.0","0.0","12492.8","0.0","10778.2","4875.3","5510.1","0.0","635.0","2940.0","1014.8","1663.4","1132.4","4010.0","2795.9","32518.6"
"2003 Q2","0.0","0.0","1841.9","0.0","1873.8","2228.0","1922.2","0.0","0.0","608.3","48.5","1619.8","0.0","3248.6","245.7","0.0","3002.8","0.0","22.7","1951.1","969.2","678.1","991.8","0.0","4904.8","1499.9","6648.4","304.5","5134.2","1013.8","2812.5","65.4","4660.5","239.1","2475.7","87.7","5499.6","1754.3","1269.9","5551.3","4569.7","85630.8","252634.3","0.0","0.0","1298.4","0.0","1463.5","61.0","1402.5","3129.2","1308.5","3301.7","539.7","172.5","230.0","129.3","227.7","537.0","398.4","560.3","20.6","1100.0","108.7","242.9","1065.7","706.0","767.1","414.8","933.6","434.3","808.7","6583.8","1778.9","0.0","374.5","1884.2","3663.0","1912.2","3492.5","1580.3","4939.1","884.6","4054.6","479.2","974.0","1120.5","1317.7","4780.5","1796.9","146.4","335.4","4175.7","8423.3","122.8","212.6","12599.0","58.6","2629.2","1607.5","0.0","1860.2","1666.1","2924.7","394.7","2529.9","2712.9","352.2","406.5","92.5","278.4","54.5","451.8","544.3","2453.4","3271.6","5725.0","0.0","1432.7","1478.0","813.2","45.3","341.0","723.7","1455.1","2444.4","1427.3","0.0","741.7","1796.2","624.7","1129.6","6355.8","1754.5","1989.2","94359.8","7453.7","0.0","11890.2","3681.0","0.0","7601.8","0.0","4414.5","2908.4","0.0","0.0","2481.5","0.0","12458.5","0.0","10931.1","4795.6","5475.2","0.0","679.7","2775.4","1092.3","1898.4","1154.8","3580.4","3053.4","31927.7"
"2003 Q3","0.0","0.0","2026.3","0.0","1895.7","2292.8","1946.1","0.0","0.0","586.7","50.4","1706.1","0.0","3529.4","278.1","0.0","3251.3","0.0","23.3","2101.5","1050.3","715.6","1073.5","0.0","5000.7","1476.9","7012.2","276.9","4933.0","1084.5","2810.9","56.8","4887.0","220.0","2606.2","97.0","5831.5","1929.4","1360.6","5841.2","6098.3","85056.0","262830.8","0.0","0.0","1346.6","0.0","1526.8","76.2","1450.7","3288.4","1391.7","3466.1","527.7","177.6","207.2","102.1","222.3","559.9","383.5","560.7","19.4","1088.4","82.7","268.7","1122.9","714.0","767.0","363.0","936.3","371.7","649.2","6770.0","1644.2","0.0","277.5","1768.6","3413.0","1900.8","3457.2","1556.3","4932.3","850.4","4082.0","464.4","1091.3","1299.1","1328.7","4950.5","1793.2","207.8","238.0","3680.6","7640.5","106.9","131.2","11321.0","64.3","2817.1","1681.7","0.0","2030.0","1746.0","3062.7","383.6","2679.1","2666.5","399.7","466.4","80.9","283.3","66.8","346.2","427.1","2390.4","3287.6","5678.0","0.0","1478.2","1517.5","746.5","39.4","323.7","708.4","1537.1","2563.9","1410.6","0.0","690.8","1860.8","568.8","1093.3","6435.7","1662.1","1958.1","97603.2","7942.6","0.0","12322.8","4216.3","0.0","7894.3","0.0","4536.6","2987.0","0.0","0.0","2541.3","0.0","12415.5","0.0","10805.5","4966.6","5632.6","0.0","666.0","2952.5","1100.5","1825.7","985.0","3483.2","2810.7","33670.3"
"2003 Q4","0.0","0.0","1987.1","0.0","2136.1","2451.0","2195.3","0.0","0.0","598.4","59.2","1852.7","0.0","4397.9","282.8","0.0","4115.1","0.0","25.4","2157.6","894.2","726.5","919.7","0.0","5285.5","1644.9","7476.3","291.6","5581.1","1105.2","2946.5","60.8","5740.4","230.8","2779.1","100.1","5948.6","1887.0","1379.7","6215.1","3706.3","90073.9","267403.1","0.0","0.0","1206.5","0.0","1648.1","104.3","1543.8","3555.1","1479.1","3760.1","518.7","205.1","199.3","119.7","239.1","616.4","503.9","544.6","23.5","1063.3","96.1","292.7","1186.4","656.7","815.5","561.1","895.8","358.4","611.5","6836.7","1718.4","0.0","253.1","1794.7","3513.0","1944.3","3670.2","1725.9","4717.8","852.8","3865.0","472.9","1093.3","1233.4","1320.5","4834.3","1793.4","140.2","175.4","4060.7","8179.3","79.2","96.1","12240.0","88.2","2884.2","1586.7","0.0","2444.8","1674.8","3016.0","370.0","2646.0","2801.1","460.2","554.9","91.3","278.5","94.8","414.8","506.4","2686.1","3334.4","6020.5","0.0","1288.1","1324.9","1064.9","36.8","331.5","754.8","1528.9","2463.9","1544.2","0.0","725.5","1860.4","579.2","1090.4","7185.8","1669.5","2046.2","103236.1","7722.9","0.0","12213.0","3643.2","0.0","7735.2","0.0","4784.4","3698.5","0.0","0.0","3027.7","0.0","12729.3","0.0","12146.7","4933.5","5573.6","0.0","640.1","3335.2","1147.4","2393.4","1564.9","3850.6","3958.2","29124.5"
"2004 Q1","0.0","0.0","1846.9","0.0","1961.9","2475.5","2013.7","0.0","0.0","649.4","51.9","1826.1","0.0","3673.0","230.1","0.0","3442.9","0.0","13.0","2072.7","738.7","782.4","751.7","0.0","4747.3","1599.4","6902.3","305.4","5199.6","1076.8","3569.4","60.9","5364.0","244.5","2590.0","85.1","6175.3","1761.8","1391.2","5801.1","3791.1","89301.4","264030.5","0.0","0.0","1140.9","0.0","1660.6","138.8","1521.7","3166.0","1392.1","3334.2","640.1","168.3","239.2","125.7","196.3","727.5","442.4","626.6","21.0","1266.7","104.8","327.3","1064.8","616.1","966.7","411.2","812.3","478.8","803.8","6792.8","1758.7","0.0","325.0","1874.9","3633.6","1737.8","3711.2","1973.4","5140.3","1033.6","4106.7","440.2","936.1","1105.8","1161.4","4685.7","1601.5","169.7","205.8","4425.2","8865.2","87.2","118.6","13290.4","87.0","2855.2","1779.9","0.0","2370.6","1866.9","2928.3","379.9","2548.4","2755.2","348.0","374.7","91.7","284.5","26.6","454.9","546.5","2613.1","3360.9","5974.0","0.0","1357.2","1399.4","853.6","42.0","319.8","715.4","1428.2","2705.3","1430.9","0.0","737.8","1748.0","602.7","1211.6","6902.8","1814.2","2039.8","99437.9","7197.6","0.0","11421.4","3129.0","0.0","7924.6","0.0","4675.3","2944.7","0.0","0.0","2619.0","0.0","12515.6","0.0","11915.6","5247.8","5957.7","0.0","709.9","3218.9","1093.3","2105.9","1102.1","3683.9","3208.0","34931.2"
